2316698013329991161;2;1483;12;0;170;NULL;78837;36753;NULL;80;NULL;NULL;24370;2;NULL;NULL;0
2316698013329992876;1;631;4;0;40;NULL;19600;NULL;NULL;80;NULL;NULL;3575;NULL;NULL;NULL;0
2316698013329994896;1;720;5;0;90;NULL;42472;NULL;NULL;80;NULL;NULL;4985;NULL;NULL;NULL;0
2316698013329996945;1;1665;14;0;195;NULL;98290;36753;NULL;80;NULL;NULL;27241;1;NULL;NULL;0
2316698013329998994;1;1270;11;0;165;NULL;74705;21340;NULL;80;NULL;NULL;21796;1;NULL;NULL;0
2316698013330001043;1;269;3;0;40;NULL;15368;NULL;NULL;80;NULL;NULL;2505;NULL;NULL;NULL;0
2316698013330003092;1;2118;14;0;195;78;96066;38290;NULL;80;NULL;NULL;25906;1;NULL;NULL;0
2316698047689726857;16;37005;30;1;1751;920;464617;725286;6;456;1;NULL;120691;23;2;128;1
2316698047689727357;7;13760;28;1;641;129;361430;159752;NULL;95;NULL;NULL;65956;7;NULL;NULL;0
2316698047689728138;5;5009;25;0;465;NULL;230159;100984;NULL;82;NULL;NULL;46938;3;NULL;NULL;0
2316698047689729529;1;820;3;0;90;NULL;12648;NULL;NULL;80;NULL;NULL;2465;NULL;NULL;NULL;0
2316698047689731245;10;13085;29;1;665;573;344317;201796;NULL;112;NULL;NULL;78978;12;NULL;NULL;0
2316698047689735314;1;435;3;0;90;NULL;9928;NULL;NULL;80;NULL;NULL;2505;NULL;NULL;NULL;0
2316698047689737363;1;6753;28;1;612;NULL;297575;139640;6;86;1;NULL;60524;6;NULL;NULL;0
2316698047689741461;1;133;2;0;90;NULL;8648;NULL;NULL;80;NULL;NULL;1685;NULL;NULL;NULL;0
2316698082049465725;2;3718;25;0;455;NULL;230159;55600;NULL;82;NULL;NULL;41742;2;NULL;NULL;0
2316698082049466506;3;3436;17;0;225;NULL;124786;57780;NULL;80;NULL;NULL;33505;1;NULL;NULL;0
2316698082049467897;1;115;3;0;90;NULL;9928;NULL;NULL;80;NULL;NULL;2505;NULL;NULL;NULL;0
2316698082049469613;2;5065;24;1;440;100;242440;145310;NULL;96;NULL;NULL;51920;5;NULL;NULL;0
2316698082049471634;6;14587;30;0;945;685;398895;313081;6;124;1;NULL;85933;11;NULL;NULL;1
2316698082049473683;2;1512;11;0;165;NULL;88672;27759;NULL;80;NULL;NULL;22035;1;NULL;NULL;1
2316698082049475732;1;2591;17;0;225;NULL;145786;54028;NULL;80;NULL;NULL;33380;1;NULL;NULL;0
2316698082049477781;2;836;6;0;105;NULL;32822;NULL;NULL;80;NULL;NULL;5510;NULL;NULL;NULL;1
2316698082049479830;2;4551;20;0;375;NULL;165038;77216;NULL;80;NULL;NULL;38563;4;NULL;NULL;0
2316698116409203594;6;14973;30;1;1211;432;456041;416242;NULL;385;NULL;NULL;108866;18;2;33;1
2316698116409204093;1;180;3;0;40;NULL;9928;NULL;NULL;80;NULL;NULL;2465;NULL;NULL;NULL;0
2316698116409204875;1;15;NULL;0;40;NULL;NULL;NULL;NULL;80;NULL;NULL;745;NULL;NULL;NULL;0
2316698116409206266;2;6912;27;1;495;NULL;277953;127685;NULL;82;NULL;NULL;54515;5;NULL;NULL;0
2316698116409207982;1;139;NULL;0;40;NULL;NULL;NULL;NULL;80;NULL;NULL;760;NULL;NULL;NULL;0
2316698116409210003;3;1059;10;0;165;NULL;59042;25925;NULL;80;NULL;NULL;20580;1;NULL;NULL;1
2316698116409212052;12;7579;25;1;595;510;237271;154749;NULL;96;NULL;NULL;53386;8;NULL;NULL;0
2316698116409214101;1;802;6;0;90;NULL;31822;NULL;NULL;80;NULL;NULL;5510;NULL;NULL;NULL;0
2316698116409216150;2;3210;21;0;180;NULL;163442;49164;NULL;85;NULL;NULL;34020;2;NULL;NULL;0
2316698116409218199;2;6271;26;1;505;494;258005;181653;NULL;101;NULL;NULL;59732;7;NULL;NULL;0
2316698150768941962;3;482;5;0;105;NULL;23472;NULL;NULL;80;NULL;NULL;4630;NULL;NULL;NULL;0
2316698150768942461;11;16780;30;1;1171;1101;404274;317623;6;279;1;NULL;96854;14;NULL;NULL;1
2316698150768943243;1;6137;25;0;510;NULL;250453;118457;NULL;97;NULL;NULL;52348;7;NULL;NULL;0
2316698150768944635;2;10530;26;1;490;100;280005;120054;NULL;82;NULL;NULL;52934;5;NULL;NULL;1
2316698150768946351;1;354;4;0;90;NULL;21036;NULL;NULL;80;NULL;NULL;3900;NULL;NULL;NULL;0
2316698150768948372;3;4921;26;0;495;NULL;244843;147006;NULL;86;NULL;NULL;56533;5;NULL;NULL;1
2316698150768950421;1;10;NULL;0;40;NULL;NULL;NULL;NULL;80;NULL;NULL;NULL;NULL;NULL;NULL;0
2316698150768952470;1;274;4;0;90;NULL;19600;NULL;NULL;80;NULL;NULL;3850;NULL;NULL;NULL;0
2316698150768954519;2;2966;21;0;385;100;188734;139726;NULL;80;NULL;NULL;45363;4;NULL;NULL;0
2316698150768956568;4;4485;15;0;220;NULL;127412;50296;NULL;80;NULL;NULL;30660;2;NULL;NULL;0
2316698185128680331;1;4757;25;1;600;200;254135;184668;6;92;1;NULL;67629;8;NULL;NULL;0
2316698185128680829;12;27103;29;1;1761;1753;552535;575006;30;507;1;NULL;110283;20;1;6;1
2316698185128683004;5;11609;28;1;510;38;340723;164349;NULL;82;NULL;NULL;59975;6;NULL;NULL;0
2316698185128684719;1;1590;12;0;253;NULL;110903;50052;NULL;80;NULL;NULL;27755;1;NULL;NULL;0
2316698185128688790;1;1549;14;0;255;NULL;98290;36753;6;80;1;NULL;30716;1;NULL;NULL;0
2316698185128692888;5;6958;26;1;595;NULL;266236;145022;6;97;1;NULL;56276;7;NULL;NULL;1
2316698185128694937;1;345;3;0;90;NULL;9928;NULL;NULL;80;NULL;NULL;2245;NULL;NULL;NULL;0
2316698219488418699;13;20896;30;1;1058;1057;392767;345118;6;219;1;NULL;97297;15;NULL;NULL;0
2316698219488419198;2;575;5;0;105;NULL;23472;NULL;NULL;80;NULL;NULL;5020;NULL;NULL;NULL;0
2316698219488423087;2;3192;18;0;285;NULL;134779;67392;NULL;80;NULL;NULL;35720;3;NULL;NULL;0
2316698219488425110;3;6992;28;1;678;474;333689;301703;6;86;1;NULL;79976;7;NULL;NULL;0
2316698219488429208;3;2633;14;0;195;NULL;98290;45340;NULL;80;NULL;NULL;29125;1;NULL;NULL;0
2316698219488431257;1;1358;4;0;90;NULL;19600;NULL;NULL;80;NULL;NULL;3850;NULL;NULL;NULL;0
2316698253848157566;5;22710;29;1;545;NULL;368560;165961;NULL;91;NULL;NULL;66517;9;NULL;NULL;1
2316698253848158348;2;2060;18;0;270;NULL;132239;45330;NULL;80;NULL;NULL;33275;2;NULL;NULL;0
2316698253848159742;1;611;5;0;105;NULL;48020;NULL;NULL;80;NULL;NULL;4985;NULL;NULL;NULL;0
2316698253848161456;3;3501;19;0;285;40;145019;71796;NULL;80;NULL;NULL;36705;3;NULL;NULL;0
2316698253848163479;1;536;6;0;105;NULL;34416;NULL;NULL;80;NULL;NULL;5510;NULL;NULL;NULL;0
2316698253848165528;1;136;2;0;90;NULL;4808;NULL;NULL;80;NULL;NULL;1685;NULL;NULL;NULL;0
2316698253848167577;4;749;6;0;105;NULL;31130;NULL;NULL;80;NULL;NULL;5990;NULL;NULL;NULL;0
2316698253848169626;4;3320;14;0;225;170;98453;101245;NULL;90;NULL;NULL;35575;3;NULL;NULL;1
2316698253848171675;1;234;3;0;90;NULL;9928;NULL;NULL;80;NULL;NULL;2465;NULL;NULL;NULL;0
2316698288207895436;4;6781;20;1;488;NULL;197847;100180;NULL;90;NULL;NULL;41455;6;NULL;NULL;0
2316698288207895934;1;1586;14;0;195;NULL;98290;36753;NULL;80;NULL;NULL;27131;1;NULL;NULL;0
2316698288207896717;2;5585;26;1;625;479;240407;150044;6;82;1;NULL;64161;8;NULL;NULL;0
2316698288207898111;4;33799;30;1;956;160;407608;374486;NULL;325;NULL;NULL;80345;13;NULL;NULL;1
2316698288207899824;2;4152;15;0;215;3;105818;46594;NULL;80;NULL;NULL;30135;1;NULL;NULL;1
2316698288207901848;2;393;5;0;40;NULL;27020;NULL;NULL;80;NULL;NULL;4985;NULL;NULL;NULL;0
2316698288207903897;1;1306;11;0;165;NULL;68672;33753;NULL;80;NULL;NULL;24145;1;NULL;NULL;0
2316698288207905946;5;15130;30;1;948;130;383393;299206;6;230;1;NULL;88946;12;NULL;NULL;1
2316698288207907995;2;4740;22;1;380;NULL;184104;95986;NULL;87;NULL;NULL;41925;5;NULL;NULL;0
2316698322567633804;4;12569;27;0;690;595;276150;224506;6;119;1;NULL;81321;10;NULL;NULL;0
2316698322567634303;3;4547;24;1;460;385;232380;268143;NULL;91;NULL;NULL;64161;8;NULL;NULL;0
2316698322567635085;1;6655;27;1;510;494;292847;144672;NULL;82;NULL;NULL;54813;6;NULL;NULL;0
2316698322567636479;2;350;4;0;90;NULL;18164;NULL;NULL;80;NULL;NULL;3850;NULL;NULL;NULL;0
2316698322567638192;1;852;7;0;105;NULL;42706;NULL;NULL;80;NULL;NULL;6710;NULL;NULL;NULL;0
2316698322567640217;1;969;NULL;0;90;NULL;3606;NULL;NULL;80;NULL;NULL;840;NULL;NULL;NULL;0
2316698322567642266;5;17382;29;1;1378;1285;411995;338278;30;104;1;NULL;110717;18;NULL;NULL;0
2316698322567646364;3;1565;11;0;165;NULL;72715;21340;NULL;80;NULL;NULL;21385;1;NULL;NULL;1
2316698322567648413;1;1221;10;0;165;NULL;60952;33753;NULL;80;NULL;NULL;22265;1;NULL;NULL;0
2316698356927372172;7;15254;29;1;1110;455;325451;196527;30;84;1;NULL;79187;6;NULL;NULL;1
2316698356927373453;2;2804;6;0;253;NULL;31130;NULL;6;80;1;NULL;8695;NULL;NULL;NULL;0
2316698356927374848;2;384;6;0;90;NULL;30130;NULL;NULL;80;NULL;NULL;5990;NULL;NULL;NULL;0
2316698356927376561;1;779;7;0;100;NULL;38358;NULL;NULL;80;NULL;NULL;6710;NULL;NULL;NULL;0
2316698356927380635;1;3346;21;1;370;NULL;175846;84584;NULL;87;NULL;NULL;40568;4;NULL;NULL;0
2316698356927382684;1;496;6;0;105;NULL;31130;NULL;NULL;80;NULL;NULL;5510;NULL;NULL;NULL;0
2316698356927384733;1;404;5;0;90;NULL;22472;NULL;NULL;80;NULL;NULL;4985;NULL;NULL;NULL;0
2316698356927386782;3;83;NULL;0;40;NULL;2404;NULL;NULL;80;NULL;NULL;840;NULL;NULL;NULL;0
2316698391287110541;3;8155;26;1;500;375;279305;168590;NULL;84;NULL;NULL;65570;6;NULL;NULL;1
2316698391287111039;4;3462;25;1;480;NULL;235611;110658;NULL;82;NULL;NULL;50578;5;NULL;NULL;0
2316698391287111822;1;648;NULL;0;90;NULL;1202;NULL;NULL;80;NULL;NULL;760;NULL;NULL;NULL;1
2316698391287113217;1;588;5;0;95;NULL;28020;NULL;NULL;80;NULL;NULL;4985;NULL;NULL;NULL;0
2316698391287114930;1;1502;9;0;95;NULL;55210;17570;NULL;80;NULL;NULL;18390;1;NULL;NULL;1
2316698391287116955;2;653;5;0;90;NULL;25504;NULL;NULL;80;NULL;NULL;5020;NULL;NULL;NULL;0
2316698391287119004;4;2243;20;0;435;NULL;156977;87428;6;85;1;NULL;43458;4;NULL;NULL;1
2316698391287121053;1;375;5;0;105;NULL;23472;NULL;NULL;80;NULL;NULL;5020;NULL;NULL;NULL;0
2316698425646848909;11;23370;30;1;4308;4255;1004716;1116602;134;578;3;NULL;178093;21;4;137;1
2316698425646849407;5;31441;30;1;1238;1236;439744;431350;NULL;397;NULL;NULL;106421;21;1;3;1
2316698425646850190;8;21334;30;1;6965;5129;2798046;547428;296;443;2;NULL;125897;21;NULL;NULL;1
2316698425646851586;2;10938;28;1;495;100;304125;130412;NULL;82;NULL;NULL;56390;4;NULL;NULL;1
2316698425646853299;3;5954;26;1;705;646;257205;125468;6;86;1;NULL;61276;9;NULL;NULL;0
2316698425646855324;4;12321;28;1;532;105;330802;184828;NULL;86;NULL;NULL;64642;8;NULL;NULL;1
2316698425646857373;3;1297;11;0;165;110;74705;67840;NULL;80;NULL;NULL;29295;1;NULL;NULL;0
2316698425646859422;1;2232;22;0;425;NULL;181286;92356;6;82;1;NULL;46233;3;NULL;NULL;0
2316698425646861471;1;2161;14;0;195;NULL;96132;36753;NULL;85;NULL;NULL;27091;1;NULL;NULL;0
2316698425646863520;1;993;3;0;90;NULL;11288;NULL;NULL;80;NULL;NULL;2465;NULL;NULL;NULL;0
2316698460006587278;6;11477;28;1;537;NULL;276053;183483;NULL;84;NULL;NULL;62928;7;NULL;NULL;0
2316698460006587776;2;718;9;0;50;NULL;50546;3630;NULL;80;NULL;NULL;13120;1;NULL;NULL;0
2316698460006588558;4;11311;28;1;650;576;293977;171332;6;97;1;NULL;61326;8;NULL;NULL;1
2316698460006589954;1;6559;26;0;530;523;260468;297640;NULL;96;NULL;NULL;77489;8;NULL;NULL;0
2316698460006591668;27;27826;30;1;1055;1053;499217;312659;NULL;320;NULL;NULL;92988;19;NULL;NULL;1
2316698460006593693;3;13983;30;1;715;9;402292;276913;NULL;204;NULL;NULL;76306;7;NULL;NULL;1
2316698460006595742;10;16098;29;1;803;588;358295;200714;6;214;1;NULL;79870;10;NULL;NULL;1
2316698460006597791;1;403;3;0;90;NULL;9928;NULL;NULL;80;NULL;NULL;2245;NULL;NULL;NULL;0
2316698460006599840;1;52;NULL;0;40;NULL;NULL;NULL;NULL;80;NULL;NULL;NULL;NULL;NULL;NULL;0
2316698460006601889;2;6050;26;1;660;660;259865;221531;6;92;1;NULL;88063;10;NULL;NULL;0
2316698494366325647;3;15221;29;1;673;NULL;334149;169843;NULL;136;NULL;NULL;63485;11;NULL;NULL;0
2316698494366328323;2;832;4;0;90;NULL;18164;NULL;NULL;80;NULL;NULL;3900;NULL;NULL;NULL;0
2316698494366330037;1;2584;18;0;275;NULL;132239;54028;NULL;80;NULL;NULL;34325;2;NULL;NULL;0
2316698494366332062;8;8595;22;1;555;545;211972;252434;6;184;1;NULL;62506;7;NULL;NULL;1
2316698494366334111;1;988;5;0;105;NULL;23472;NULL;NULL;80;NULL;NULL;5020;NULL;NULL;NULL;1
2316698494366336160;2;3323;22;0;375;20;186726;106036;NULL;86;NULL;NULL;43798;4;NULL;NULL;1
2316698494366338209;1;810;9;0;120;NULL;51546;21340;NULL;80;NULL;NULL;19375;1;NULL;NULL;0
2316698494366340258;1;490;6;0;40;NULL;30130;NULL;NULL;80;NULL;NULL;5990;NULL;NULL;NULL;0
2316698528726064016;2;14262;30;1;1081;1056;371262;441565;6;141;1;NULL;101364;15;NULL;NULL;1
2316698528726064512;5;16531;29;1;590;NULL;375915;168829;NULL;99;NULL;NULL;61160;8;NULL;NULL;0
2316698528726066692;1;571;3;0;40;NULL;9928;NULL;NULL;80;NULL;NULL;2505;NULL;NULL;NULL;0
2316698528726068406;3;4873;25;1;595;74;239469;150690;6;119;1;NULL;65956;7;NULL;NULL;1
2316698528726072480;5;14397;30;1;875;125;369893;331805;6;224;1;NULL;80503;9;NULL;NULL;1
2316698528726074529;3;28874;30;1;1180;1134;388424;486217;6;257;1;NULL;131390;21;NULL;NULL;1
2316698528726076578;1;189;NULL;0;90;NULL;NULL;NULL;NULL;80;NULL;NULL;760;NULL;NULL;NULL;0
2316698528726078627;1;68;NULL;0;90;NULL;1202;NULL;NULL;80;NULL;NULL;840;NULL;NULL;NULL;0
2316698563085802384;1;880;9;0;50;NULL;48714;3630;NULL;80;NULL;NULL;12695;1;NULL;NULL;0
2316698563085803663;2;7285;27;1;539;45;272154;160342;NULL;87;NULL;NULL;55088;6;NULL;NULL;1
2316698563085806775;2;821;6;0;105;NULL;34416;NULL;NULL;80;NULL;NULL;5945;NULL;NULL;NULL;0
2316698563085808800;2;10240;26;1;480;100;256949;112100;NULL;82;NULL;NULL;54525;5;NULL;NULL;0
2316698563085810849;3;3336;17;0;270;NULL;124786;60546;NULL;80;NULL;NULL;32215;2;NULL;NULL;0
2316698563085812898;1;1578;14;0;195;NULL;93842;44320;NULL;80;NULL;NULL;28626;1;NULL;NULL;0
2316698563085814947;1;67;NULL;0;90;NULL;3606;NULL;NULL;80;NULL;NULL;840;NULL;NULL;NULL;0
2316698563085816996;3;5215;23;0;275;10;193630;75012;NULL;87;NULL;NULL;41442;3;NULL;NULL;0
2316698597445540752;3;15835;29;1;853;822;352872;349908;NULL;214;NULL;NULL;96732;15;1;1;0
2316698597445541249;2;5426;25;1;505;10;234348;124151;NULL;107;NULL;NULL;50721;7;NULL;NULL;0
2316698597445542032;2;647;6;0;105;NULL;29536;NULL;NULL;80;NULL;NULL;5945;NULL;NULL;NULL;0
2316698597445543430;2;4964;25;1;440;NULL;225296;126019;NULL;96;NULL;NULL;47123;5;NULL;NULL;0
2316698597445545144;6;4575;25;1;455;NULL;248855;131334;NULL;82;NULL;NULL;58589;7;NULL;NULL;1
2316698597445551267;2;487;5;0;90;NULL;22472;NULL;NULL;80;NULL;NULL;5020;NULL;NULL;NULL;0
2316698597445553316;3;4185;25;1;500;10;232921;116288;NULL;87;NULL;NULL;52439;6;NULL;NULL;0
2316698597445555365;1;17;NULL;0;40;NULL;NULL;NULL;NULL;80;NULL;NULL;840;NULL;NULL;NULL;0
2316698631805279120;4;8470;28;1;565;482;319147;188402;NULL;202;NULL;NULL;68526;9;NULL;NULL;0
2316698631805279617;4;16607;28;1;722;405;345511;246758;NULL;255;NULL;NULL;72412;12;NULL;NULL;0
2316698631805280401;7;17797;27;1;537;9;286521;108072;6;91;1;NULL;56241;4;NULL;NULL;1
2316698631805283513;7;19352;30;1;985;985;396536;404518;NULL;406;NULL;NULL;111690;17;NULL;NULL;0
2316698631805285538;2;11567;27;1;495;NULL;272567;112058;NULL;87;NULL;NULL;54568;5;NULL;NULL;0
2316698631805289636;2;2821;17;0;225;NULL;127315;42077;NULL;85;NULL;NULL;30735;2;NULL;NULL;0
2316698631805293734;2;1389;7;0;105;NULL;36010;NULL;NULL;80;NULL;NULL;6710;NULL;NULL;NULL;0
2316698666165017489;3;3629;21;0;543;NULL;203150;94935;6;82;1;NULL;45243;5;NULL;NULL;0
2316698666165017986;8;7469;26;1;520;75;265725;166989;NULL;82;NULL;NULL;53943;6;NULL;NULL;1
2316698666165020168;1;2487;15;0;250;NULL;110558;39077;NULL;85;NULL;NULL;29270;5;NULL;NULL;0
2316698666165021882;2;11403;26;1;665;665;260738;154503;6;114;1;NULL;62124;9;NULL;NULL;1
2316698666165023907;2;14720;25;1;555;539;241515;190832;NULL;207;NULL;NULL;68035;8;1;1;1
2316698666165025956;1;62;NULL;0;90;NULL;2404;NULL;NULL;80;NULL;NULL;745;NULL;NULL;NULL;0
2316698666165028005;1;3515;21;1;365;200;188734;79329;NULL;80;NULL;NULL;39413;3;NULL;NULL;0
2316698666165030054;1;3349;17;0;180;NULL;126777;43441;NULL;80;NULL;NULL;31180;3;NULL;NULL;0
2316698666165032103;1;601;6;0;95;NULL;32822;NULL;NULL;80;NULL;NULL;5990;NULL;NULL;NULL;0
2316698700524755858;6;23959;29;1;798;610;382947;251824;NULL;102;NULL;NULL;74521;14;NULL;NULL;1
2316698700524756354;1;1059;3;0;90;NULL;9928;NULL;NULL;80;NULL;NULL;2465;NULL;NULL;NULL;0
2316698700524757137;1;706;6;0;105;NULL;31130;NULL;NULL;80;NULL;NULL;5510;NULL;NULL;NULL;0
2316698700524758537;3;3236;23;1;350;NULL;220326;67438;NULL;82;NULL;NULL;38410;3;NULL;NULL;0
2316698700524760251;2;2425;7;0;90;NULL;38358;NULL;NULL;80;NULL;NULL;6710;NULL;NULL;NULL;0
2316698700524762276;1;2194;15;0;275;NULL;110492;40996;6;80;1;NULL;31085;1;NULL;NULL;0
2316698700524764325;1;34;NULL;0;90;NULL;2404;NULL;NULL;80;NULL;NULL;745;NULL;NULL;NULL;0
2316698700524766374;1;70;NULL;0;90;NULL;3606;NULL;NULL;80;NULL;NULL;745;NULL;NULL;NULL;0
2316698700524768423;2;3196;15;0;215;NULL;110492;47192;NULL;80;NULL;NULL;28635;1;NULL;NULL;0
2316698700524770472;2;4002;21;1;480;5;196959;120217;6;96;1;NULL;48608;6;NULL;NULL;0
2316698734884494722;1;819;9;0;105;NULL;69714;27759;NULL;80;NULL;NULL;20830;1;NULL;NULL;0
2316698734884495506;6;17566;28;1;851;854;336093;470448;6;232;1;NULL;87365;15;NULL;NULL;1
2316698734884496906;1;1191;5;0;90;NULL;42472;NULL;NULL;80;NULL;NULL;4330;NULL;NULL;NULL;1
2316698734884500645;1;700;5;0;95;NULL;43472;NULL;NULL;80;NULL;NULL;5020;NULL;NULL;NULL;0
2316698734884502694;1;952;10;0;165;NULL;84772;41320;NULL;80;NULL;NULL;25025;1;NULL;NULL;0
2316698734884506792;1;92;NULL;0;90;NULL;1202;NULL;NULL;80;NULL;NULL;840;NULL;NULL;NULL;0
2316698734884508841;1;730;6;0;105;NULL;31130;NULL;NULL;80;NULL;NULL;5510;NULL;NULL;NULL;0
2316698769244232596;12;24694;30;1;27608;27057;7340376;1935590;1302;559;5;NULL;238605;24;2;128;1
2316698769244233090;2;4200;17;0;358;NULL;157315;56028;NULL;80;NULL;NULL;33485;3;NULL;NULL;0
2316698769244233874;2;370;5;0;105;NULL;23472;NULL;NULL;80;NULL;NULL;4630;NULL;NULL;NULL;1
2316698769244235275;2;580;5;0;105;NULL;28020;NULL;NULL;80;NULL;NULL;4985;NULL;NULL;NULL;0
2316698769244236989;1;843;7;0;105;NULL;44458;NULL;NULL;80;NULL;NULL;6775;NULL;NULL;NULL;0
2316698769244239014;4;5026;25;1;490;75;230257;127334;NULL;89;NULL;NULL;48198;5;NULL;NULL;0
2316698769244241063;1;301;3;0;90;NULL;9928;NULL;NULL;80;NULL;NULL;2245;NULL;NULL;NULL;0
2316698769244243112;3;4234;21;0;365;20;175858;84424;NULL;82;NULL;NULL;39548;3;NULL;NULL;0
2316698769244245161;1;435;5;0;105;NULL;26504;NULL;NULL;80;NULL;NULL;4720;NULL;NULL;NULL;0
2316698769244247210;2;1608;14;0;195;NULL;93842;42077;NULL;80;NULL;NULL;27911;1;NULL;NULL;0
2316698803603970964;2;1903;15;0;225;125;126818;63402;NULL;80;NULL;NULL;31530;2;NULL;NULL;0
2316698803603971458;2;5421;27;1;600;NULL;253580;183100;NULL;142;NULL;NULL;56358;8;NULL;NULL;0
2316698803603972242;2;230;4;0;90;NULL;16728;NULL;NULL;80;NULL;NULL;3850;NULL;NULL;NULL;0
2316698803603973644;4;2452;14;0;195;NULL;96066;38326;NULL;80;NULL;NULL;27256;1;NULL;NULL;1
2316698803603975358;1;797;9;0;45;NULL;49714;3630;NULL;80;NULL;NULL;12470;1;NULL;NULL;0
2316698803603977383;3;6360;28;1;530;295;285237;178020;NULL;82;NULL;NULL;69058;7;NULL;NULL;0
2316698803603979432;1;1045;11;0;75;NULL;69715;9080;NULL;80;NULL;NULL;17645;1;NULL;NULL;0
2316698803603981481;1;407;4;0;90;NULL;21036;NULL;NULL;80;NULL;NULL;3850;NULL;NULL;NULL;0
2316698803603983530;2;3449;20;0;250;NULL;165234;54140;NULL;90;NULL;NULL;34210;2;NULL;NULL;1
2316698803603985579;2;1738;11;0;225;120;92715;37496;6;80;1;NULL;26740;1;NULL;NULL;0
2316698837963709333;1;4075;23;1;440;35;205112;99862;6;82;1;NULL;50838;5;NULL;NULL;0
2316698837963709826;3;5368;26;0;495;NULL;254597;117592;NULL;82;NULL;NULL;53259;7;NULL;NULL;0
2316698837963710610;3;6050;25;1;545;NULL;234370;149644;NULL;87;NULL;NULL;50213;6;NULL;NULL;0
2316698837963712012;1;3288;20;1;498;120;187039;129621;6;80;1;NULL;49280;5;NULL;NULL;0
2316698837963713727;1;738;9;0;115;NULL;51546;21340;NULL;80;NULL;NULL;19400;1;NULL;NULL;0
2316698837963715752;7;12512;26;0;485;NULL;274997;120537;NULL;82;NULL;NULL;48874;4;NULL;NULL;0
2316698837963717801;2;9281;29;1;575;75;345171;174587;6;94;1;NULL;67740;7;NULL;NULL;1
2316698837963719850;2;347;3;0;90;NULL;12648;NULL;NULL;80;NULL;NULL;2245;NULL;NULL;NULL;0
2316698837963721899;3;8432;26;1;500;NULL;257905;136150;NULL;82;NULL;NULL;54520;6;NULL;NULL;1
2316698837963723948;1;427;5;0;105;NULL;23472;NULL;NULL;80;NULL;NULL;5020;NULL;NULL;NULL;0
2316698872323447701;3;749;6;0;95;NULL;31130;NULL;NULL;80;NULL;NULL;5285;NULL;NULL;NULL;0
2316698872323448194;4;6704;27;1;600;60;291726;159620;6;91;1;NULL;66670;7;NULL;NULL;1
2316698872323448979;1;527;3;0;90;NULL;9928;NULL;NULL;80;NULL;NULL;1630;NULL;NULL;NULL;0
2316698872323450380;1;4748;25;1;500;NULL;235452;120394;NULL;86;NULL;NULL;54241;6;NULL;NULL;0
2316698872323452096;2;1427;14;0;255;NULL;98290;50316;6;80;1;NULL;31946;1;NULL;NULL;0
2316698872323454121;1;1251;12;0;165;NULL;80903;36753;NULL;80;NULL;NULL;25115;1;NULL;NULL;0
2316698872323458219;4;12435;26;1;565;270;273875;183646;NULL;86;NULL;NULL;72296;9;NULL;NULL;0
2316698872323462317;3;8413;25;1;610;175;238125;155026;NULL;140;NULL;NULL;64219;9;NULL;NULL;1
2316698906683186070;1;1115;9;0;115;NULL;69714;26842;NULL;80;NULL;NULL;20000;1;NULL;NULL;0
2316698906683186563;2;6416;26;1;460;NULL;234347;94668;6;82;1;NULL;53518;6;NULL;NULL;0
2316698906683187347;5;6539;27;1;525;NULL;268180;156655;NULL;87;NULL;NULL;57589;5;NULL;NULL;0
2316698906683188749;1;914;7;0;90;NULL;43458;NULL;NULL;80;NULL;NULL;6710;NULL;NULL;NULL;0
2316698906683190465;3;4944;14;0;205;NULL;93842;42077;NULL;80;NULL;NULL;28245;2;NULL;NULL;0
2316698906683192490;2;2879;NULL;0;40;NULL;NULL;NULL;NULL;80;NULL;NULL;840;NULL;NULL;NULL;0
2316698906683194539;1;147;3;0;40;NULL;9928;NULL;NULL;80;NULL;NULL;2245;NULL;NULL;NULL;0
2316698906683196588;2;2387;13;0;195;78;89472;38307;NULL;80;NULL;NULL;25356;1;NULL;NULL;1
2316698906683198637;3;3514;20;0;380;20;156945;71168;NULL;85;NULL;NULL;37405;4;NULL;NULL;0
2316698906683200686;2;1317;11;0;165;NULL;68672;17570;NULL;80;NULL;NULL;19570;1;NULL;NULL;0
2316698941042924438;2;3390;18;0;305;230;155779;123223;NULL;80;NULL;NULL;43290;4;NULL;NULL;0
2316698941042924931;1;733;5;0;105;NULL;43472;NULL;NULL;80;NULL;NULL;5020;NULL;NULL;NULL;0
2316698941042927118;1;1807;7;0;115;78;42706;NULL;NULL;80;NULL;NULL;7265;1;NULL;NULL;0
2316698941042928834;2;460;6;0;40;NULL;30130;NULL;NULL;80;NULL;NULL;5990;NULL;NULL;NULL;0
2316698941042930859;4;2706;18;0;373;NULL;147319;68830;NULL;80;NULL;NULL;34775;3;NULL;NULL;0
2316698941042934957;2;9998;26;1;505;177;263929;153436;NULL;111;NULL;NULL;60001;7;NULL;NULL;1
2316698941042937006;5;1162;11;0;40;NULL;69715;3630;NULL;80;NULL;NULL;15335;1;NULL;NULL;0
2316698941042939055;2;1727;14;0;125;NULL;96066;23340;NULL;80;NULL;NULL;24306;1;NULL;NULL;0
2316698975402662806;3;6738;25;1;405;395;229060;167075;NULL;106;NULL;NULL;60893;6;NULL;NULL;0
2316698975402663299;6;12172;30;1;875;734;374118;262796;12;193;2;NULL;76341;10;NULL;NULL;0
2316698975402664084;5;9772;28;0;593;NULL;323345;164549;NULL;82;NULL;NULL;59628;5;NULL;NULL;0
